income,fixed_expenses,variable_expenses,total_expenses,savings_goal,lifestyle_score,savings
82330.44,25401.08,9046.25,34447.33,12856.61,2.56,35198.81
15000.0,4451.08,3578.84,8029.92,2184.44,9.31,2491.83
42848.99,17159.28,11395.01,28554.29,4830.54,5.71,7897.25
56685.52,15443.21,20268.41,35711.63,5337.14,7.44,16105.54
82578.5,23930.43,4275.34,28205.78,15852.19,1.99,60526.26
127460.76,39690.98,14143.63,53834.62,16343.93,3.42,87510.43
59299.86,12141.4,20378.98,32520.38,4588.96,9.63,25095.18
29825.56,8542.92,4434.51,12977.43,3689.47,3.4,12901.93
75056.7,19007.01,7355.29,26362.3,15357.02,3.67,56392.76
98024.89,37666.46,13748.5,51414.96,12518.75,2.78,54928.62
67700.35,15268.45,4872.16,20140.61,8361.64,2.16,38118.83
42333.79,11755.77,6201.1,17956.88,10136.68,3.1,22389.37
88949.85,33726.02,34553.59,68279.61,22843.73,6.78,13911.46
81588.64,31201.6,22538.96,53740.57,9852.66,5.1,30553.53
39347.98,13679.73,11937.33,25617.06,7488.81,5.98,9505.05
74535.64,24676.79,4566.3,29243.09,20609.06,2.1,26626.36
89931.64,22344.49,36563.91,58908.4,22921.3,8.22,25206.64
94547.25,25781.0,34680.42,60461.43,6890.68,8.06,20992.32
63338.78,14390.48,3545.07,17935.55,10075.9,1.19,37489.93
56048.01,20082.0,13812.31,33894.31,15021.38,4.45,21161.81
95681.85,25236.34,5066.72,30303.06,9791.3,1.62,70302.89
34745.99,11984.7,13528.96,25513.66,4019.06,8.13,8061.15
75964.48,20326.1,17595.88,37921.98,18112.94,7.64,37256.69
30749.33,9431.14,9273.9,18705.04,4181.26,9.12,10226.69
91634.41,27871.56,11224.64,39096.2,13714.7,3.13,29947.93
58548.86,20339.57,11106.79,31446.35,11965.98,5.11,28811.74
96714.58,23290.5,10805.36,34095.86,26486.29,2.66,62733.94
77285.32,20339.16,17248.45,37587.61,15624.11,4.34,41233.01
34419.49,7821.72,8999.76,16821.48,11109.15,5.7,19529.07
100615.69,20781.4,8706.77,29488.16,8318.44,1.48,84590.88
103781.13,33448.19,37903.85,71352.05,28233.45,7.43,35919.95
87057.16,20796.51,29999.49,50796.0,18806.96,5.89,25953.18
45960.3,9707.76,19129.48,28837.23,13436.57,8.46,18806.4
57349.65,21977.79,8155.34,30133.13,8195.18,3.45,31231.62
68635.68,21163.84,22598.65,43762.49,13318.57,9.13,23757.66
47407.24,10611.42,23976.74,34588.15,13844.14,9.99,11958.27
107308.66,23523.85,47701.73,71225.59,32386.33,9.27,38921.02
68608.16,15562.96,25663.33,41226.3,11203.66,8.0,18204.53
15000.0,4799.97,5954.22,10754.19,4589.76,8.31,1932.75
73483.9,25057.61,24689.3,49746.9,18562.86,6.16,18887.18
56296.07,18813.6,4922.93,23736.53,9926.91,2.71,38280.63
63126.84,15480.18,18876.61,34356.79,21805.41,7.09,15229.25
55784.52,18307.68,18534.64,36842.32,3051.35,7.41,15155.43
85176.16,23928.73,26664.23,50592.96,13811.94,9.87,32772.28
92992.19,26917.16,32712.28,59629.44,13051.83,5.87,32063.44
72076.33,25839.96,12512.07,38352.03,24022.62,3.44,37228.58
56517.22,14696.22,13180.68,27876.9,4548.31,7.15,19656.37
63966.57,15012.52,21549.49,36562.01,15236.85,9.81,18620.36
65489.99,24082.33,8091.9,32174.23,17427.54,2.59,35313.72
44939.25,10931.34,3991.85,14923.19,5116.41,3.93,32104.14
79473.22,20847.92,17781.23,38629.15,7199.56,5.88,27651.88
76501.06,26186.35,6359.16,32545.51,4860.81,2.53,36212.06
103511.03,34405.25,7134.93,41540.18,9493.88,1.2,51029.92
96383.74,35055.33,20426.58,55481.91,28290.15,4.03,35830.12
47858.13,11288.86,14475.37,25764.23,16163.1,8.79,23391.71
85507.46,21689.65,5921.73,27611.38,27337.54,1.39,55064.32
41226.17,8791.49,11390.17,20181.66,6709.9,4.86,17336.09
82398.3,26096.37,27291.44,53387.81,21756.0,7.86,19856.46
52084.65,14206.78,12987.22,27194.0,15622.85,9.58,11877.76
39418.67,13578.17,19865.36,33443.54,12070.0,9.87,6539.63
72001.13,14797.22,11224.99,26022.21,4877.68,4.8,46518.14
15000.0,2789.9,5937.05,8726.95,1800.23,9.55,2167.36
21225.61,5951.32,1631.44,7582.76,6922.2,1.32,11199.81
60562.7,24336.27,18782.25,43118.51,16506.55,7.71,16062.9
67061.04,25573.45,16128.2,41701.65,20360.37,6.78,15040.42
55767.03,22272.47,8833.61,31106.08,11509.54,3.25,14292.28
25514.09,7136.42,3126.02,10262.44,4263.78,5.57,15242.57
44552.7,9912.73,4012.9,13925.63,10907.99,2.17,22782.82
74780.23,20092.96,33156.06,53249.02,14106.79,8.84,22661.71
79544.54,26984.52,6878.11,33862.63,13100.08,4.22,53628.43
64594.42,14698.19,21345.9,36044.09,10120.8,6.63,25658.33
93920.84,24240.52,5161.72,29402.24,8894.18,2.43,66195.82
74934.93,16175.25,10743.0,26918.26,15683.38,2.86,58078.42
46313.61,13111.25,17600.91,30712.16,9353.1,9.93,9805.02
57987.45,13573.16,19410.32,32983.48,13085.43,7.78,27568.8
29928.35,5806.3,9011.53,14817.83,2702.25,9.66,13096.29
62296.53,18200.38,7241.3,25441.68,20411.71,3.66,23289.26
92802.52,24719.09,5113.77,29832.86,25441.76,2.48,45076.67
82132.25,25457.96,25160.28,50618.24,7279.4,5.53,32482.11
100050.23,34935.57,24292.93,59228.5,7476.14,5.45,47915.38
57427.87,14227.26,8905.2,23132.46,13793.34,2.57,20395.58
98652.49,35560.75,40631.44,76192.19,15190.21,7.6,20939.77
60167.39,11418.77,13901.46,25320.23,8763.61,4.26,25887.37
101789.63,29966.28,11773.49,41739.77,30645.23,2.68,43817.79
64453.58,20269.54,5864.47,26134.01,9750.63,3.99,22412.5
82680.78,32260.77,27945.9,60206.67,19950.52,6.07,25725.83
101877.81,31733.31,18836.74,50570.05,21481.31,7.54,37629.88
60164.31,14040.88,12855.1,26895.98,7656.67,5.34,26812.97
70459.72,21476.37,21464.95,42941.32,10434.48,5.73,17245.16
97221.59,26817.33,8648.06,35465.38,32122.02,2.25,58528.77
61674.92,17993.76,15163.53,33157.28,9248.27,9.23,23294.89
31977.69,7706.72,10526.46,18233.18,9177.54,9.36,8986.6
118575.18,34420.8,50690.1,85110.9,36270.19,7.15,22553.37
53255.89,11528.53,3630.45,15158.98,3582.54,1.16,30771.75
68968.9,24891.94,19205.16,44097.1,16838.91,5.83,12912.07
93900.17,30097.52,34827.3,64924.83,26042.64,6.66,15325.9
49787.65,10477.02,9909.11,20386.13,9095.73,9.95,34907.5
39803.3,14194.54,12278.33,26472.87,9009.27,9.96,14120.3
71343.43,23035.46,21849.54,44884.99,7354.36,8.72,23647.82
20173.09,5802.59,964.56,6767.15,3024.03,1.57,9189.98
57802.35,13407.72,19264.7,32672.42,15149.54,9.58,16610.79
71125.97,24164.77,10317.91,34482.68,16452.88,6.51,29144.95
58251.2,15557.44,18667.96,34225.4,5167.0,8.21,17438.3
26413.73,9829.56,2677.46,12507.02,8989.39,4.66,14428.43
104854.45,20966.56,12422.04,33388.6,34658.03,3.88,57059.84
67588.45,13625.44,19699.17,33324.61,7874.12,5.17,38896.49
100778.8,39183.19,6250.76,45433.95,31164.98,2.32,38372.43
58499.09,22805.1,5671.87,28476.97,7366.42,4.21,15329.63
42999.7,9865.81,11741.53,21607.33,9168.11,8.72,19520.46
71729.52,23960.37,5171.93,29132.3,20152.88,1.34,51074.08
59605.32,14538.97,5634.31,20173.28,9260.43,2.36,43054.88
35555.96,11067.2,4115.79,15183.0,7632.56,2.13,10267.62
101744.61,38192.14,9901.82,48093.96,18794.99,4.63,48634.28
49443.24,10214.88,19106.21,29321.1,13824.73,9.97,15886.86
18993.34,5256.98,1734.88,6991.85,3841.73,2.56,12444.0
98204.15,19968.22,7834.56,27802.78,21703.25,2.31,48237.2
52392.55,10236.79,21457.46,31694.25,16237.45,9.24,12517.58
49804.4,9204.55,24058.31,33262.86,12936.82,8.94,10850.81
20865.31,7025.04,831.25,7856.29,4384.68,1.29,9093.31
108523.54,28298.75,43188.64,71487.4,20323.43,7.77,17967.63
32762.99,9995.17,5114.27,15109.44,2505.27,6.9,15233.97
66461.24,23515.25,17503.15,41018.4,4462.72,7.91,22993.48
87815.51,26718.75,13602.98,40321.72,29664.09,5.45,52881.09
75542.92,21025.26,42171.87,63197.13,7855.92,9.92,11286.46
63508.64,11385.2,1930.27,13315.47,8348.4,1.39,48096.35
22458.35,7184.39,3240.11,10424.5,5431.26,3.11,8994.76
44756.88,10713.05,5371.4,16084.45,13344.66,4.57,28883.63
69695.01,25247.1,13297.25,38544.35,20719.83,5.05,34371.97
45320.65,10750.39,15679.45,26429.84,13354.49,9.29,13212.46
70083.99,23194.4,8990.4,32184.8,24199.95,6.04,33077.56
82043.59,27374.33,5860.36,33234.69,5446.97,1.41,51654.69
89062.57,28483.5,21151.71,49635.22,15107.51,4.67,31140.36
34345.52,8755.52,5016.41,13771.92,10854.63,4.75,19577.6
119916.15,30030.69,51912.24,81942.92,22903.61,9.69,21879.68
84186.98,30824.18,18308.55,49132.74,26421.4,6.39,31112.72
64957.15,12709.63,22467.26,35176.89,3519.45,6.72,15715.93
92238.41,22274.22,32787.97,55062.19,18650.41,7.42,22816.69
124135.19,39982.67,23096.68,63079.35,40478.02,7.93,68730.7
29032.0,11186.44,10434.75,21621.19,3846.04,6.72,5233.97
59368.43,16388.78,4931.0,21319.78,19624.9,3.13,31760.24
15000.0,5763.56,3605.92,9369.48,711.29,8.87,3745.08
69816.29,22152.01,26603.56,48755.57,4718.49,7.59,9980.48
74134.86,16163.58,15424.22,31587.8,14151.65,7.68,35345.67
64020.95,20704.95,15946.02,36650.98,5313.13,9.97,14649.74
48636.66,19149.04,13157.3,32306.34,5900.32,8.22,18341.63
15000.0,6033.69,6956.79,12990.48,1967.92,8.46,689.84
74338.34,14321.64,19327.88,33649.52,14723.91,9.56,26881.02
101385.86,33795.3,8430.21,42225.51,17245.82,2.36,51214.95
50224.54,13717.87,8406.57,22124.44,16545.23,5.48,19840.17
76001.5,15857.59,16407.86,32265.45,23774.41,6.23,34714.17
25796.39,8691.85,5345.28,14037.13,7221.35,3.96,11852.25
76430.33,17061.74,23549.65,40611.39,18831.18,8.55,28635.99
55165.44,14765.9,21812.97,36578.87,6021.39,7.86,21048.93
45939.55,11662.54,15748.85,27411.39,10681.86,7.49,12753.39
45990.91,12199.61,15729.48,27929.09,4414.32,9.97,10972.05
55159.71,16861.23,6911.74,23772.97,10340.75,3.33,32881.83
74560.83,20546.77,27552.56,48099.32,14182.91,7.62,27143.23
32195.92,11466.31,7911.6,19377.91,8260.16,5.96,15530.12
55072.12,13420.45,11468.73,24889.19,16261.49,3.82,28932.82
63963.21,20768.88,9046.46,29815.34,9764.81,2.45,30970.5
37524.02,13834.74,16444.89,30279.63,2261.6,9.06,4664.12
109916.63,26853.57,41531.58,68385.15,6902.12,6.36,30999.5
43662.61,13681.11,15863.97,29545.08,13399.29,8.42,10074.62
48264.08,15776.33,6144.65,21920.98,9485.16,5.91,17494.31
40542.3,13672.9,4990.08,18662.98,5050.76,2.98,22179.48
109962.0,30325.05,12884.8,43209.85,6539.13,4.04,72968.38
78822.63,25645.63,11422.85,37068.48,16744.39,4.43,38985.83
41585.2,8181.34,16038.88,24220.22,3921.31,9.76,13027.74
92655.79,25906.38,3215.16,29121.55,16021.27,1.05,36052.7
70017.47,21476.19,22420.93,43897.12,14755.99,9.87,17565.43
71431.34,14585.28,25988.55,40573.84,8180.14,9.82,33210.08
56388.07,16703.44,17480.35,34183.79,6159.86,9.97,17080.56
46264.6,15275.96,6508.17,21784.13,2442.11,5.29,26367.06
73444.15,25521.23,36201.99,61723.22,16647.23,9.67,6880.57
51372.82,12120.29,8180.81,20301.1,5785.04,4.56,27225.14
110418.89,44317.72,7852.5,52170.22,34530.27,1.24,69815.46
33267.72,10599.32,5556.56,16155.88,7899.36,3.02,16340.02
103403.92,28097.18,49362.73,77459.91,22470.64,9.51,15072.75
62217.03,15589.06,2513.69,18102.74,12823.05,1.12,29441.23
72477.14,22797.04,21245.21,44042.25,8491.19,5.91,16402.42
85828.94,31822.6,3461.2,35283.79,29158.24,1.68,26868.03
49243.77,14025.29,8653.84,22679.13,16959.5,3.58,26362.01
86606.21,28379.91,5696.72,34076.63,12548.52,1.79,55731.4
15000.0,4008.83,6254.8,10263.63,4368.27,8.74,4079.2
47000.26,12679.79,14686.63,27366.42,4136.69,6.32,12032.47
41898.43,11187.41,16342.0,27529.41,11802.39,9.12,16606.16
33662.35,11368.58,10778.24,22146.81,4175.83,7.2,10189.14
59626.13,17145.41,16926.93,34072.34,8448.84,9.74,12185.3
74643.75,17495.16,17846.99,35342.15,15174.49,5.59,20512.46
82566.5,22683.68,21452.97,44136.65,13850.4,6.75,31284.91
71021.92,26188.04,16194.82,42382.86,6065.42,6.19,19330.15
48357.66,17031.45,8966.34,25997.79,11216.79,5.36,14719.32
74225.41,20345.73,20457.98,40803.71,8910.11,8.61,17248.93
68107.14,26277.6,15055.41,41333.01,12667.58,6.8,22640.4
88401.4,17987.94,34567.42,52555.36,10620.08,8.21,17669.74
84423.42,17974.69,28652.27,46626.96,25998.45,8.08,19656.67
65761.91,14323.48,3902.93,18226.41,10029.59,2.72,28160.13
42568.67,9350.32,6673.72,16024.04,13261.47,6.85,12778.43
48676.25,10935.0,6025.64,16960.65,7312.78,2.8,18844.57
51255.27,16470.63,17236.74,33707.37,5060.7,6.25,15884.84
57118.34,18865.47,8885.65,27751.12,12825.22,7.1,19527.15
71701.26,23450.39,28850.94,52301.33,15431.96,9.98,8700.78
82879.36,29071.61,5399.59,34471.2,19705.66,1.27,31388.46
63722.03,22424.73,2425.47,24850.2,9038.12,1.82,21367.65
65403.12,16643.3,3122.98,19766.28,9478.09,1.69,49557.89
68582.66,22851.22,18045.1,40896.32,8112.1,4.59,25461.65
52102.37,16159.3,10213.06,26372.37,17411.92,8.39,21213.37
41865.19,15623.5,15286.81,30910.31,10653.61,8.6,11943.2
21114.05,5260.87,6787.71,12048.58,6193.96,7.63,4067.51
47621.27,9792.22,11104.82,20897.04,4908.74,9.07,12770.95
76828.64,26197.01,6329.98,32526.99,19039.29,3.91,35441.1
47427.21,16382.88,3697.8,20080.68,12772.54,1.79,19238.39
59054.82,15005.58,4395.65,19401.23,9171.1,1.52,31767.92
76660.78,23386.54,18182.7,41569.24,7627.33,8.67,38991.29
78017.24,16742.02,27961.88,44703.9,20093.35,7.57,27005.11
38011.68,14313.81,11835.51,26149.32,8738.89,7.29,5853.26
89926.48,20183.55,12578.21,32761.76,19947.64,4.06,59840.87
93183.75,20186.09,19301.63,39487.72,9714.88,4.42,41629.84
36753.75,7300.16,9736.04,17036.19,4620.06,9.62,19684.43
44404.08,13153.63,3164.62,16318.25,10760.61,1.57,17374.14
94777.27,20659.72,32240.36,52900.08,22091.3,7.96,30505.73
61328.66,20663.77,8244.52,28908.29,12893.29,3.79,17072.23
15000.0,6469.27,1005.69,7474.95,4155.66,1.35,5424.66
30007.96,7101.59,11120.04,18221.62,8731.78,7.68,10666.33
58765.76,19396.75,10963.94,30360.7,7551.6,3.98,20210.67
35923.93,7701.88,11745.78,19447.66,3532.58,7.5,9361.83
54664.41,15353.74,22546.55,37900.29,5647.03,7.37,8448.98
65809.91,17203.61,22603.18,39806.79,8920.54,5.81,24083.14
101556.37,24469.72,34528.62,58998.34,33946.18,8.0,23734.62
57738.65,19838.5,12074.37,31912.87,5150.13,6.23,27455.59
91813.54,21232.17,16592.64,37824.81,28566.16,3.58,38930.05
100719.0,37719.31,19466.14,57185.45,10888.47,7.61,29428.75
100857.74,32915.83,25634.08,58549.91,15762.26,6.3,39870.78
72118.86,24186.07,3247.81,27433.88,6269.39,1.11,39878.55
15917.77,6490.0,8706.23,15196.23,953.73,9.11,975.83
76520.62,28724.47,27533.36,56257.83,6007.8,5.91,9493.55
91210.0,28474.59,41512.04,69986.63,13884.77,8.82,23156.5
62973.32,18168.22,21960.96,40129.18,13324.85,8.94,19519.63
108614.6,28574.37,23001.98,51576.35,11891.53,5.0,64656.48
86495.84,28972.43,15581.79,44554.22,28722.4,5.57,40638.74
79206.83,24490.38,19301.47,43791.86,17851.1,4.74,35884.55
92159.52,36184.75,22609.9,58794.65,28841.79,5.04,35111.6
73334.25,18340.75,33109.96,51450.71,7035.08,9.06,9188.79
15000.0,4159.67,3563.43,7723.11,1639.25,8.09,6531.48
52521.53,13908.6,4221.97,18130.56,16149.28,2.14,34817.38
94929.2,34629.74,25801.81,60431.55,20984.66,6.49,40989.48
44810.22,10083.19,11449.6,21532.79,15057.45,9.96,12634.7
59413.19,15939.4,12956.26,28895.66,5623.01,6.36,34277.35
38879.09,11553.76,8065.89,19619.65,2263.81,8.07,19316.12
109598.06,23923.38,50762.51,74685.9,35321.36,7.92,22910.61
107037.31,30020.43,22226.17,52246.59,27834.82,4.15,31969.75
42903.28,11998.67,8693.12,20691.79,12835.8,4.35,20041.75
68682.45,14752.04,14755.89,29507.92,9206.21,7.52,37842.34
47987.65,14654.28,9206.4,23860.67,2181.09,5.5,22914.98
80373.62,31273.97,13130.05,44404.02,15596.5,6.14,39169.62
77742.08,30862.33,23788.9,54651.23,26705.58,7.42,19746.96
85292.64,26664.12,36089.58,62753.7,27623.37,8.0,15303.49
73297.96,23409.46,4967.69,28377.16,4903.13,3.44,48559.41
138385.16,35652.5,7263.11,42915.61,14851.32,2.32,77392.13
39301.91,15865.05,4408.76,20273.81,5835.52,3.63,14156.18
22234.92,5254.58,6299.2,11553.78,6782.29,5.57,9126.18
55172.74,15781.41,11954.75,27736.16,16413.25,4.08,29878.26
25800.29,5107.18,7692.63,12799.81,2828.82,6.12,13612.74
27688.44,8060.49,1698.23,9758.71,5581.41,1.48,11805.34
39967.13,8973.96,5450.92,14424.88,8066.89,5.59,15396.17
41945.28,15593.72,9692.17,25285.89,7186.72,4.31,11468.55
41134.55,12097.21,5603.63,17700.84,8848.34,5.81,25346.49
77955.47,23850.01,12643.77,36493.78,10887.17,4.8,35754.75
52345.27,14019.6,6214.37,20233.97,10802.41,3.56,14657.75
60512.14,22689.08,18897.44,41586.52,15542.22,9.14,16597.58
87355.82,17544.87,7567.06,25111.93,6084.42,2.66,56109.43
45841.94,9994.17,16422.62,26416.79,15500.23,7.13,9996.2
58386.35,19006.64,14693.75,33700.39,5819.25,9.32,13846.14
74144.0,28459.95,23289.45,51749.4,11823.7,5.85,13376.43
16460.8,3614.85,8153.19,11768.04,3055.77,8.89,4511.34
15000.0,4715.86,1369.87,6085.74,757.26,2.12,8930.29
73652.93,23604.79,8847.38,32452.17,15844.75,5.44,32970.82
77300.36,29687.94,16476.92,46164.85,24336.48,5.11,26363.42
116605.5,24903.66,6461.07,31364.73,37318.86,1.07,78533.81
68952.37,19611.97,11157.95,30769.92,10124.69,4.99,36981.46
85493.49,19971.29,19573.21,39544.5,18448.19,4.32,54357.79
60113.18,12660.39,20001.68,32662.08,17244.4,7.03,24649.13
72430.68,16628.74,40876.89,57505.63,9290.71,9.44,7861.12
106681.42,42200.39,10179.67,52380.06,22218.29,1.77,64720.36
15000.0,2868.94,1497.19,4366.12,2242.77,3.95,5403.88
75340.41,28799.94,13945.47,42745.41,12155.25,5.0,23760.5
118389.67,28913.86,14172.44,43086.3,9091.87,5.1,84547.91
72050.86,27279.76,13981.9,41261.67,12298.91,7.97,37611.57
106264.32,35298.29,25720.35,61018.64,10329.78,4.99,43655.07
49269.7,11175.84,4017.46,15193.3,6768.91,1.24,17206.35
64198.81,20546.86,27717.9,48264.76,9794.06,7.39,13191.97
65838.12,17641.83,18561.75,36203.58,12113.93,8.96,33046.44
15000.0,4463.32,2225.5,6688.82,4658.25,5.63,9280.31
35795.55,9998.45,9448.71,19447.16,8451.57,6.23,18042.94
37578.12,9958.7,2512.42,12471.13,12674.86,2.47,16763.15
85551.65,28036.69,7868.47,35905.16,19500.64,2.99,53407.11
86803.83,31065.18,14210.96,45276.14,25248.12,3.12,39782.35
73100.91,18832.4,18674.92,37507.32,21742.09,4.88,38157.81
85602.57,32425.8,44503.45,76929.24,23588.84,9.35,6914.61
60896.26,23086.0,13666.41,36752.41,15380.95,5.7,18064.02
95048.29,18860.18,10788.55,29648.73,16473.16,2.73,61020.98
65219.71,12664.91,11464.94,24129.85,14661.6,3.39,32021.35
66446.6,19438.36,8617.73,28056.09,6954.5,4.46,19668.74
58360.18,18207.69,20904.92,39112.61,13865.2,6.61,20388.52
82111.26,20111.61,8416.78,28528.39,17257.99,4.96,59069.06
54470.03,13464.24,12782.87,26247.11,15840.75,4.53,29421.2
89410.78,30267.5,28236.97,58504.47,28622.02,6.08,20372.22
36696.27,10839.93,3589.84,14429.76,3330.25,3.18,14851.94
37527.09,9236.58,3030.04,12266.62,10099.78,1.71,14617.0
82185.67,30255.3,2652.66,32907.96,27828.59,1.22,43101.84
62786.39,20898.19,8876.42,29774.61,20339.77,3.26,22661.01
53652.71,14417.05,4479.99,18897.04,16174.31,1.82,40501.57
87251.44,29099.02,17305.22,46404.23,5812.5,4.03,36478.05
49818.46,11053.73,23498.01,34551.74,6178.64,7.96,11761.9
59994.97,18006.88,12439.42,30446.3,5442.4,7.45,33466.5
99980.7,23354.77,25707.22,49062.0,33018.57,6.5,27903.04
103478.56,21250.32,49387.48,70637.81,28524.09,8.67,36043.56
104309.96,28148.83,15451.59,43600.42,21920.4,3.54,64231.24
57946.86,13439.93,28504.04,41943.98,20144.67,8.97,15010.43
95767.57,30952.86,16437.43,47390.29,10153.64,4.59,29681.11
41276.18,13840.98,9955.36,23796.33,9961.96,4.61,10147.68
42327.43,9348.07,10915.55,20263.61,10382.07,4.65,14008.8
15000.0,2640.97,1511.51,4152.48,2395.57,1.88,7000.68
106821.71,38705.12,57099.71,95804.83,21021.43,9.78,11191.03
43400.5,8921.44,2630.33,11551.77,5255.96,2.25,17289.38
61836.69,17005.82,9603.56,26609.38,15284.77,4.07,22370.61
42241.89,12944.37,4220.22,17164.59,7248.68,3.87,16651.28
82379.13,29520.02,3917.78,33437.8,4883.66,1.67,48618.9
55609.16,20948.78,5386.21,26335.0,18533.8,2.37,21691.85
32379.58,11021.76,3114.73,14136.49,6455.71,1.4,13892.27
76041.56,19432.38,11917.24,31349.62,19957.61,3.63,22547.77
29156.75,9968.45,13797.07,23765.52,2985.01,8.8,3618.09
44064.86,11142.3,9578.15,20720.45,3628.66,4.05,19817.04
15000.0,3815.44,460.82,4276.26,4808.38,2.11,10278.53
29401.05,9504.04,5016.5,14520.54,6608.11,6.81,15266.49
69463.23,22506.46,22058.25,44564.71,13799.65,9.97,19989.55
15886.6,2557.68,2735.75,5293.43,2991.76,3.09,8886.0
27971.36,6265.91,2384.1,8650.01,3273.7,3.52,14919.64
64940.78,23351.27,32872.93,56224.19,21165.99,9.75,7775.01
51409.83,18731.46,2811.38,21542.85,6463.87,2.61,23751.18
114800.92,37020.41,16575.25,53595.66,11205.69,5.6,37167.55
110847.41,30972.4,12268.86,43241.26,36604.49,3.16,33187.1
43301.94,17613.3,17017.99,34631.29,5608.65,9.39,4361.76
78928.44,27946.35,42632.3,70578.65,24427.49,9.83,7429.64
83732.06,26763.69,40914.02,67677.71,23728.24,8.33,15534.38
50063.03,13252.02,10272.42,23524.44,8047.76,3.83,15655.31
27611.46,6306.31,3353.08,9659.4,3413.15,4.63,14415.57
64692.54,17700.42,9191.13,26891.55,18014.88,3.18,22483.85
60678.86,15559.67,20596.06,36155.73,13719.15,9.02,20188.25
54105.89,14062.47,12532.08,26594.56,6915.48,9.23,14578.83
76057.92,22654.43,15171.09,37825.52,23747.14,4.77,37890.38
46231.76,10101.48,11324.53,21426.01,12473.71,6.91,22575.19
36200.06,13201.57,2567.75,15769.32,11654.7,2.49,15275.35
67727.07,15328.18,8299.19,23627.37,12413.75,4.91,52018.33
74649.25,22378.55,29408.92,51787.47,6802.84,6.68,20159.51
35583.88,12654.24,8073.87,20728.11,11925.79,4.47,10327.04
88202.27,26311.17,11673.99,37985.16,20377.99,4.22,37593.89
20737.97,6974.69,1441.54,8416.23,4460.78,1.01,14322.28
50547.16,15322.17,24086.13,39408.3,11034.98,8.24,5960.06
58549.79,21017.57,27703.9,48721.48,10972.11,9.0,4491.52
49094.41,19773.18,22470.04,42243.23,6355.13,9.73,4598.93
50873.49,16569.38,13356.69,29926.07,11617.92,7.47,15408.25
111776.86,39422.34,25209.94,64632.28,29638.95,5.94,34136.16
43727.9,8161.48,5824.46,13985.94,14125.51,3.42,23964.21
126030.54,47623.27,72769.47,120392.75,9101.54,9.99,4903.64
75928.17,30022.26,24034.6,54056.86,9741.35,6.31,23464.71
67301.38,20679.08,15469.46,36148.54,19065.66,7.13,30799.08
76906.01,27460.71,24335.8,51796.51,21889.78,7.14,22957.09
128248.19,38943.81,48538.66,87482.48,14350.19,8.61,18017.33
40160.17,10928.76,2181.57,13110.33,4437.66,1.09,24326.04
36989.55,14247.57,2239.85,16487.42,5949.87,2.98,23931.81
46128.35,14652.67,15555.13,30207.8,3329.0,6.99,18118.78
65803.58,21603.61,19602.96,41206.57,17604.85,9.06,14479.72
21855.72,6690.25,3774.11,10464.36,5074.38,7.17,11877.14
65558.48,25530.5,15063.07,40593.57,20300.07,4.72,16879.8
107338.68,36740.71,15224.27,51964.98,19186.52,4.25,34933.29
68785.18,16637.48,25746.32,42383.8,16819.03,7.64,18671.19
57682.86,16638.52,11842.24,28480.76,19476.48,7.67,16256.53
